player_id,player,season,team,side,pos,join_string
11313,Tyrann Mathieu,2022,NOS,DEF,S,Tyrann Mathieu NOS S
11313,Tyrann Mathieu,2023,NOS,DEF,S,Tyrann Mathieu NOS S
11314,Xavier Rhodes,2021,IND,DEF,CB,Xavier Rhodes IND CB
11314,Xavier Rhodes,2022,FA,DEF,CB,Xavier Rhodes FA CB
11314,Xavier Rhodes,2023,FA,DEF,CB,Xavier Rhodes FA CB
11316,Logan Ryan,2021,NYG,DEF,S,Logan Ryan NYG S
11316,Logan Ryan,2022,TBB,DEF,S,Logan Ryan TBB S
11316,Logan Ryan,2023,SFO,DEF,S,Logan Ryan SFO S
11317,Jordan Poyer,2021,BUF,DEF,S,Jordan Poyer BUF S
11317,Jordan Poyer,2022,BUF,DEF,S,Jordan Poyer BUF S
11317,Jordan Poyer,2023,BUF,DEF,S,Jordan Poyer BUF S
11318,Jamar Taylor,2021,FA,DEF,CB,Jamar Taylor FA CB
11323,Eric Reid,2021,FA,DEF,S,Eric Reid FA S
11324,Kenny Vaccaro,2021,FA,DEF,S,Kenny Vaccaro FA S
11327,Tony Jefferson,2021,BAL,DEF,S,Tony Jefferson BAL S
11327,Tony Jefferson,2022,NYG,DEF,S,Tony Jefferson NYG S
11327,Tony Jefferson,2023,FA,DEF,S,Tony Jefferson FA S
11330,Shawn Williams,2021,ATL,DEF,S,Shawn Williams ATL S
11330,Shawn Williams,2022,FA,DEF,S,Shawn Williams FA S
11333,Kawann Short,2021,FA,DEF,DT,Kawann Short FA DT
11333,Kawann Short,2022,FA,DEF,DT,Kawann Short FA DT
11337,Darren Fells,2021,TBB,OFF,TE,Darren Fells TBB TE
11337,Darren Fells,2022,FA,OFF,TE,Darren Fells FA TE
11346,DJ Hayden,2021,WAS,DEF,CB,DJ Hayden WAS CB
11346,DJ Hayden,2022,FA,DEF,CB,DJ Hayden FA CB
11347,Johnathan Cyprien,2021,FA,DEF,S,Johnathan Cyprien FA S
11348,Darius Slay,2021,PHI,DEF,CB,Darius Slay PHI CB
11348,Darius Slay,2022,PHI,DEF,CB,Darius Slay PHI CB
11348,Darius Slay,2023,PHI,DEF,CB,Darius Slay PHI CB
11349,Jamie Collins,2021,NEP,DEF,LB,Jamie Collins NEP LB
11349,Jamie Collins,2022,FA,DEF,LB,Jamie Collins FA LB
11349,Jamie Collins,2023,FA,DEF,LB,Jamie Collins FA LB
11350,DJ Swearinger,2021,FA,DEF,S,DJ Swearinger FA S
11351,Robert Alford,2021,ARI,DEF,CB,Robert Alford ARI CB
11351,Robert Alford,2022,FA,DEF,CB,Robert Alford FA CB
11355,Blidi Wreh-Wilson,2021,FA,DEF,CB,Blidi Wreh-Wilson FA CB
11355,Blidi Wreh-Wilson,2022,FA,DEF,CB,Blidi Wreh-Wilson FA CB
11359,Duron Harmon,2021,ATL,DEF,S,Duron Harmon ATL S
11359,Duron Harmon,2022,LVR,DEF,S,Duron Harmon LVR S
11359,Duron Harmon,2023,CLE,DEF,S,Duron Harmon CLE S
11360,Brandon Williams,2021,BAL,DEF,DT,Brandon Williams BAL DT
11360,Brandon Williams,2022,KCC,DEF,DT,Brandon Williams KCC DT
11360,Brandon Williams,2023,FA,DEF,DT,Brandon Williams FA DT
11367,Kyle Juszczyk,2021,SFO,OFF,RB,Kyle Juszczyk SFO RB
11367,Kyle Juszczyk,2022,SFO,OFF,RB,Kyle Juszczyk SFO RB
11367,Kyle Juszczyk,2023,SFO,OFF,RB,Kyle Juszczyk SFO RB
11374,Steven Means,2021,ATL,DEF,DE,Steven Means ATL DE
11374,Steven Means,2022,BAL,DEF,DE,Steven Means BAL DE
11374,Steven Means,2023,FA,DEF,DE,Steven Means FA DE
11375,AJ Klein,2021,BUF,DEF,LB,AJ Klein BUF LB
11375,AJ Klein,2022,BUF,DEF,LB,AJ Klein BUF LB
11375,AJ Klein,2023,FA,DEF,LB,AJ Klein FA LB
11381,Luke Willson,2021,FA,OFF,TE,Luke Willson FA TE
11382,Micah Hyde,2021,BUF,DEF,S,Micah Hyde BUF S
11382,Micah Hyde,2022,BUF,DEF,S,Micah Hyde BUF S
11382,Micah Hyde,2023,BUF,DEF,S,Micah Hyde BUF S
11390,Latavius Murray,2021,BAL,OFF,RB,Latavius Murray BAL RB
11390,Latavius Murray,2022,DEN,OFF,RB,Latavius Murray DEN RB
11390,Latavius Murray,2023,BUF,OFF,RB,Latavius Murray BUF RB
11399,Ryan Griffin,2021,NYJ,OFF,TE,Ryan Griffin NYJ TE
11399,Ryan Griffin,2022,CHI,OFF,TE,Ryan Griffin CHI TE
11399,Ryan Griffin,2023,FA,OFF,TE,Ryan Griffin FA TE
11403,Vince Williams,2021,FA,DEF,LB,Vince Williams FA LB
11412,Nick Williams,2021,DET,DEF,DT,Nick Williams DET DT
11412,Nick Williams,2022,NYG,DEF,DT,Nick Williams NYG DT
11412,Nick Williams,2023,LAC,DEF,DT,Nick Williams LAC DT
11441,Ryan Griffin,2021,FA,OFF,QB,Ryan Griffin FA QB
11441,Ryan Griffin,2022,FA,OFF,QB,Ryan Griffin FA QB
11448,Demetrius Harris,2021,ARI,OFF,TE,Demetrius Harris ARI TE
11448,Demetrius Harris,2022,FA,OFF,TE,Demetrius Harris FA TE
11456,Jaron Brown,2021,FA,OFF,WR,Jaron Brown FA WR
11460,Lerentee McCray,2021,JAC,DEF,DE,Lerentee McCray JAC DE
11460,Lerentee McCray,2022,FA,DEF,DE,Lerentee McCray FA DE
11462,LaRoy Reynolds,2021,FA,DEF,LB,LaRoy Reynolds FA LB
11487,Ray-Ray Armstrong,2021,FA,DEF,LB,Ray-Ray Armstrong FA LB
11491,Benson Mayowa,2021,SEA,DEF,DE,Benson Mayowa SEA DE
11491,Benson Mayowa,2022,FA,DEF,DE,Benson Mayowa FA DE
11492,Damion Square,2021,CIN,DEF,DT,Damion Square CIN DT
11492,Damion Square,2022,FA,DEF,DT,Damion Square FA DT
11498,Jahleel Addae,2021,IND,DEF,S,Jahleel Addae IND S
11498,Jahleel Addae,2022,FA,DEF,S,Jahleel Addae FA S
11501,Nickell Robey-Coleman,2021,FA,DEF,CB,Nickell Robey-Coleman FA CB
11501,Nickell Robey-Coleman,2022,FA,DEF,CB,Nickell Robey-Coleman FA CB
11511,Daren Bates,2021,ATL,DEF,LB,Daren Bates ATL LB
11511,Daren Bates,2022,FA,DEF,LB,Daren Bates FA LB
11512,AJ Bouye,2021,CAR,DEF,CB,AJ Bouye CAR CB
11512,AJ Bouye,2022,FA,DEF,CB,AJ Bouye FA CB
11516,Jack Doyle,2021,IND,OFF,TE,Jack Doyle IND TE
11516,Jack Doyle,2022,FA,OFF,TE,Jack Doyle FA TE
11517,Bradley McDougald,2021,FA,DEF,S,Bradley McDougald FA S
11517,Bradley McDougald,2022,FA,DEF,S,Bradley McDougald FA S
11529,Josh Hill,2021,FA,OFF,TE,Josh Hill FA TE
11532,Chris Banjo,2021,ARI,DEF,S,Chris Banjo ARI S
11532,Chris Banjo,2022,ARI,DEF,S,Chris Banjo ARI S
11532,Chris Banjo,2023,FA,DEF,S,Chris Banjo FA S
11537,Rashaan Melvin,2021,CAR,DEF,CB,Rashaan Melvin CAR CB
11537,Rashaan Melvin,2022,FA,DEF,CB,Rashaan Melvin FA CB
11543,Jeff Heath,2021,NOS,DEF,S,Jeff Heath NOS S
11543,Jeff Heath,2022,FA,DEF,S,Jeff Heath FA S
11555,Cody Davis,2021,NEP,DEF,S,Cody Davis NEP S
11555,Cody Davis,2022,NEP,DEF,S,Cody Davis NEP S
11555,Cody Davis,2023,NEP,DEF,S,Cody Davis NEP S
11613,Michael Thomas,2021,CIN,DEF,S,Michael Thomas CIN S
11613,Michael Thomas,2022,CIN,DEF,S,Michael Thomas CIN S
11613,Michael Thomas,2023,FA,DEF,S,Michael Thomas FA S
11632,Will Compton,2021,FA,DEF,LB,Will Compton FA LB
11632,Will Compton,2022,FA,DEF,LB,Will Compton FA LB
11640,Teddy Bridgewater,2021,DEN,OFF,QB,Teddy Bridgewater DEN QB
11640,Teddy Bridgewater,2022,MIA,OFF,QB,Teddy Bridgewater MIA QB
11640,Teddy Bridgewater,2023,FA,OFF,QB,Teddy Bridgewater FA QB
11642,Blake Bortles,2021,NOS,OFF,QB,Blake Bortles NOS QB
11642,Blake Bortles,2022,FA,OFF,QB,Blake Bortles FA QB
11643,AJ McCarron,2021,ATL,OFF,QB,AJ McCarron ATL QB
11643,AJ McCarron,2022,FA,OFF,QB,AJ McCarron FA QB
11643,AJ McCarron,2023,CIN,OFF,QB,AJ McCarron CIN QB
11644,Derek Carr,2021,LVR,OFF,QB,Derek Carr LVR QB
11644,Derek Carr,2022,LVR,OFF,QB,Derek Carr LVR QB
11644,Derek Carr,2023,NOS,OFF,QB,Derek Carr NOS QB
11647,Logan Thomas,2021,WAS,OFF,TE,Logan Thomas WAS TE
11647,Logan Thomas,2022,WAS,OFF,TE,Logan Thomas WAS TE
11647,Logan Thomas,2023,WAS,OFF,TE,Logan Thomas WAS TE
11657,Carlos Hyde,2021,JAC,OFF,RB,Carlos Hyde JAC RB
11657,Carlos Hyde,2022,FA,OFF,RB,Carlos Hyde FA RB
11657,Carlos Hyde,2023,FA,OFF,RB,Carlos Hyde FA RB
11660,Devonta Freeman,2021,BAL,OFF,RB,Devonta Freeman BAL RB
11660,Devonta Freeman,2022,FA,OFF,RB,Devonta Freeman FA RB
11660,Devonta Freeman,2023,FA,OFF,RB,Devonta Freeman FA RB
11668,Isaiah Crowell,2021,FA,OFF,RB,Isaiah Crowell FA RB
11670,Sammy Watkins,2021,BAL,OFF,WR,Sammy Watkins BAL WR
11670,Sammy Watkins,2022,BAL,OFF,WR,Sammy Watkins BAL WR
11670,Sammy Watkins,2023,FA,OFF,WR,Sammy Watkins FA WR
11671,Mike Evans,2021,TBB,OFF,WR,Mike Evans TBB WR
11671,Mike Evans,2022,TBB,OFF,WR,Mike Evans TBB WR
11671,Mike Evans,2023,TBB,OFF,WR,Mike Evans TBB WR
11672,Marqise Lee,2021,FA,OFF,WR,Marqise Lee FA WR
11672,Marqise Lee,2022,FA,OFF,WR,Marqise Lee FA WR
11673,Kelvin Benjamin,2021,FA,OFF,TE,Kelvin Benjamin FA TE
11674,Brandin Cooks,2021,HOU,OFF,WR,Brandin Cooks HOU WR
11674,Brandin Cooks,2022,HOU,OFF,WR,Brandin Cooks HOU WR
11674,Brandin Cooks,2023,DAL,OFF,WR,Brandin Cooks DAL WR
11675,Davante Adams,2021,GBP,OFF,WR,Davante Adams GBP WR
11675,Davante Adams,2022,LVR,OFF,WR,Davante Adams LVR WR
11675,Davante Adams,2023,LVR,OFF,WR,Davante Adams LVR WR
11676,Jordan Matthews,2021,SFO,OFF,WR,Jordan Matthews SFO WR
11676,Jordan Matthews,2022,SFO,OFF,WR,Jordan Matthews SFO WR
11676,Jordan Matthews,2023,CAR,OFF,WR,Jordan Matthews CAR WR
11677,Donte Moncrief,2021,FA,OFF,WR,Donte Moncrief FA WR
11677,Donte Moncrief,2022,FA,OFF,WR,Donte Moncrief FA WR
11678,Allen Robinson,2021,CHI,OFF,WR,Allen Robinson CHI WR
11678,Allen Robinson,2022,LAR,OFF,WR,Allen Robinson LAR WR
11678,Allen Robinson,2023,PIT,OFF,WR,Allen Robinson PIT WR
11679,Odell Beckham,2021,LAR,OFF,WR,Odell Beckham LAR WR
11679,Odell Beckham,2022,FA*,OFF,WR,Odell Beckham FA* WR
11679,Odell Beckham,2023,BAL,OFF,WR,Odell Beckham BAL WR
11680,Jarvis Landry,2021,CLE,OFF,WR,Jarvis Landry CLE WR
11680,Jarvis Landry,2022,NOS,OFF,WR,Jarvis Landry NOS WR
11680,Jarvis Landry,2023,FA,OFF,WR,Jarvis Landry FA WR
11681,Paul Richardson,2021,FA,OFF,WR,Paul Richardson FA WR
11688,Martavis Bryant,2023,DAL,OFF,WR,Martavis Bryant DAL WR
11695,Eric Ebron,2021,PIT,OFF,TE,Eric Ebron PIT TE
11695,Eric Ebron,2022,FA,OFF,TE,Eric Ebron FA TE
11695,Eric Ebron,2023,FA,OFF,TE,Eric Ebron FA TE
11705,Trey Burton,2021,FA,OFF,TE,Trey Burton FA TE
11705,Trey Burton,2022,FA,OFF,TE,Trey Burton FA TE
11706,Jadeveon Clowney,2021,CLE,DEF,DE,Jadeveon Clowney CLE DE
11706,Jadeveon Clowney,2022,CLE,DEF,DE,Jadeveon Clowney CLE DE
11706,Jadeveon Clowney,2023,BAL,DEF,DE,Jadeveon Clowney BAL DE
11707,Stephon Tuitt,2021,PIT,DEF,DT,Stephon Tuitt PIT DT
11707,Stephon Tuitt,2022,FA,DEF,DT,Stephon Tuitt FA DT
11709,Trent Murphy,2021,FA,DEF,DE,Trent Murphy FA DE
11711,Dee Ford,2021,SFO,DEF,DE,Dee Ford SFO DE
11711,Dee Ford,2022,FA,DEF,DE,Dee Ford FA DE
11711,Dee Ford,2023,FA,DEF,DE,Dee Ford FA DE
11712,Aaron Lynch,2021,FA,DEF,DE,Aaron Lynch FA DE
11717,Timmy Jernigan,2021,FA,DEF,DT,Timmy Jernigan FA DT
11719,Daniel McCullers,2021,FA,DEF,DT,Daniel McCullers FA DT
11720,Anthony Barr,2021,MIN,DEF,LB,Anthony Barr MIN LB
11720,Anthony Barr,2022,DAL,DEF,LB,Anthony Barr DAL LB
11720,Anthony Barr,2023,MIN,DEF,LB,Anthony Barr MIN LB
11721,Khalil Mack,2021,CHI,DEF,DE,Khalil Mack CHI DE
11721,Khalil Mack,2022,LAC,DEF,DE,Khalil Mack LAC DE
11721,Khalil Mack,2023,LAC,DEF,DE,Khalil Mack LAC DE
11723,Kyle Van Noy,2021,NEP,DEF,DE,Kyle Van Noy NEP DE
11723,Kyle Van Noy,2022,LAC,DEF,LB,Kyle Van Noy LAC LB
11723,Kyle Van Noy,2023,BAL,DEF,LB,Kyle Van Noy BAL LB
11724,Christian Jones,2021,CHI,DEF,LB,Christian Jones CHI LB
11724,Christian Jones,2022,FA,DEF,LB,Christian Jones FA LB
11724,Christian Jones,2023,FA,DEF,LB,Christian Jones FA LB
11725,Jeremiah Attaochu,2021,CHI,DEF,DE,Jeremiah Attaochu CHI DE
11725,Jeremiah Attaochu,2022,FA,DEF,DE,Jeremiah Attaochu FA DE
11725,Jeremiah Attaochu,2023,FA,DEF,DE,Jeremiah Attaochu FA DE
11728,CJ Mosley,2021,NYJ,DEF,LB,CJ Mosley NYJ LB
11728,CJ Mosley,2022,NYJ,DEF,LB,CJ Mosley NYJ LB
11728,CJ Mosley,2023,NYJ,DEF,LB,CJ Mosley NYJ LB
11735,Bradley Roby,2021,NOS,DEF,CB,Bradley Roby NOS CB
11735,Bradley Roby,2022,NOS,DEF,CB,Bradley Roby NOS CB
11735,Bradley Roby,2023,PHI,DEF,CB,Bradley Roby PHI CB
11737,Darqueze Dennard,2021,SFO,DEF,CB,Darqueze Dennard SFO CB
11737,Darqueze Dennard,2022,FA,DEF,CB,Darqueze Dennard FA CB
11740,Ha Ha Clinton-Dix,2021,FA,DEF,S,Ha Ha Clinton-Dix FA S
11740,Ha Ha Clinton-Dix,2022,FA,DEF,S,Ha Ha Clinton-Dix FA S
11742,Lamarcus Joyner,2021,NYJ,DEF,S,Lamarcus Joyner NYJ S
11742,Lamarcus Joyner,2022,NYJ,DEF,S,Lamarcus Joyner NYJ S
11742,Lamarcus Joyner,2023,FA,DEF,S,Lamarcus Joyner FA S
11747,James White,2021,NEP,OFF,RB,James White NEP RB
11747,James White,2022,FA,OFF,RB,James White FA RB
11747,James White,2023,FA,OFF,RB,James White FA RB
11757,Aaron Donald,2021,LAR,DEF,DT,Aaron Donald LAR DT
11757,Aaron Donald,2022,LAR,DEF,DT,Aaron Donald LAR DT
11757,Aaron Donald,2023,LAR,DEF,DT,Aaron Donald LAR DT
11758,Cody Latimer,2021,FA,OFF,WR,Cody Latimer FA WR
11760,Jimmy Garoppolo,2021,SFO,OFF,QB,Jimmy Garoppolo SFO QB
11760,Jimmy Garoppolo,2022,SFO,OFF,QB,Jimmy Garoppolo SFO QB
11760,Jimmy Garoppolo,2023,LVR,OFF,QB,Jimmy Garoppolo LVR QB
11761,Jerick McKinnon,2021,KCC,OFF,RB,Jerick McKinnon KCC RB
11761,Jerick McKinnon,2022,KCC,OFF,RB,Jerick McKinnon KCC RB
11761,Jerick McKinnon,2023,KCC,OFF,RB,Jerick McKinnon KCC RB
11764,Kyle Fuller,2021,DEN,DEF,CB,Kyle Fuller DEN CB
11764,Kyle Fuller,2022,BAL,DEF,CB,Kyle Fuller BAL CB
11764,Kyle Fuller,2023,FA,DEF,CB,Kyle Fuller FA CB
11765,Jason Verrett,2021,SFO,DEF,CB,Jason Verrett SFO CB
11765,Jason Verrett,2022,SFO,DEF,CB,Jason Verrett SFO CB
11765,Jason Verrett,2023,FA,DEF,CB,Jason Verrett FA CB
11767,Deone Bucannon,2021,FA,DEF,LB,Deone Bucannon FA LB
11768,Jimmie Ward,2021,SFO,DEF,S,Jimmie Ward SFO S
11768,Jimmie Ward,2022,SFO,DEF,S,Jimmie Ward SFO S
11768,Jimmie Ward,2023,HOU,DEF,S,Jimmie Ward HOU S
11769,DeMarcus Lawrence,2021,DAL,DEF,DE,DeMarcus Lawrence DAL DE
11769,DeMarcus Lawrence,2022,DAL,DEF,DE,DeMarcus Lawrence DAL DE
11769,DeMarcus Lawrence,2023,DAL,DEF,DE,DeMarcus Lawrence DAL DE
11772,Christian Kirksey,2021,HOU,DEF,LB,Christian Kirksey HOU LB
11772,Christian Kirksey,2022,HOU,DEF,LB,Christian Kirksey HOU LB
11772,Christian Kirksey,2023,FA,DEF,LB,Christian Kirksey FA LB
11775,Preston Brown,2021,FA,DEF,LB,Preston Brown FA LB
11776,Terrence Brooks,2021,HOU,DEF,S,Terrence Brooks HOU S
11776,Terrence Brooks,2022,FA,DEF,S,Terrence Brooks FA S
11779,Kareem Martin,2021,FA,DEF,DE,Kareem Martin FA DE
11781,Phillip Gaines,2021,FA,DEF,CB,Phillip Gaines FA CB
11783,John Brown,2021,TBB,OFF,WR,John Brown TBB WR
11783,John Brown,2022,FA,OFF,WR,John Brown FA WR
11783,John Brown,2023,FA,OFF,WR,John Brown FA WR
11785,Richard Rodgers,2021,PHI,OFF,TE,Richard Rodgers PHI TE
11785,Richard Rodgers,2022,LAC,OFF,TE,Richard Rodgers LAC TE
11785,Richard Rodgers,2023,FA,OFF,TE,Richard Rodgers FA TE
11787,Jaylen Watkins,2021,FA,DEF,S,Jaylen Watkins FA S
11788,Bashaud Breeland,2021,FA,DEF,CB,Bashaud Breeland FA CB
11788,Bashaud Breeland,2022,FA,DEF,CB,Bashaud Breeland FA CB
11789,Justin Ellis,2021,BAL,DEF,DT,Justin Ellis BAL DT
11789,Justin Ellis,2022,NYG,DEF,DT,Justin Ellis NYG DT
11789,Justin Ellis,2023,FA,DEF,DT,Justin Ellis FA DT
11790,Cassius Marsh,2021,CHI,DEF,DE,Cassius Marsh CHI DE
11790,Cassius Marsh,2022,FA,DEF,DE,Cassius Marsh FA DE
11791,Ross Cockrell,2021,TBB,DEF,CB,Ross Cockrell TBB CB
11791,Ross Cockrell,2022,FA,DEF,CB,Ross Cockrell FA CB
11793,DaQuan Jones,2021,CAR,DEF,DT,DaQuan Jones CAR DT
11793,DaQuan Jones,2022,BUF,DEF,DT,DaQuan Jones BUF DT
11793,DaQuan Jones,2023,BUF,DEF,DT,DaQuan Jones BUF DT
11795,Anthony Hitchens,2021,KCC,DEF,LB,Anthony Hitchens KCC LB
11795,Anthony Hitchens,2022,FA,DEF,LB,Anthony Hitchens FA LB
11795,Anthony Hitchens,2023,FA,DEF,LB,Anthony Hitchens FA LB
11801,Pierre Desir,2021,TBB,DEF,CB,Pierre Desir TBB CB
11801,Pierre Desir,2022,FA,DEF,CB,Pierre Desir FA CB
11802,Tre Boston,2021,FA,DEF,S,Tre Boston FA S
11802,Tre Boston,2022,FA,DEF,S,Tre Boston FA S
11803,Dontae Johnson,2021,SFO,DEF,CB,Dontae Johnson SFO CB
11803,Dontae Johnson,2022,SFO,DEF,CB,Dontae Johnson SFO CB
11803,Dontae Johnson,2023,FA,DEF,CB,Dontae Johnson FA CB
11805,Kevin Pierre-Louis,2021,HOU,DEF,LB,Kevin Pierre-Louis HOU LB
11805,Kevin Pierre-Louis,2022,HOU,DEF,LB,Kevin Pierre-Louis HOU LB
11805,Kevin Pierre-Louis,2023,FA,DEF,LB,Kevin Pierre-Louis FA LB
11806,Nevin Lawson,2021,JAC,DEF,CB,Nevin Lawson JAC CB
11806,Nevin Lawson,2022,FA,DEF,CB,Nevin Lawson FA CB
11807,Brent Urban,2021,DAL,DEF,DT,Brent Urban DAL DT
11807,Brent Urban,2022,BAL,DEF,DT,Brent Urban BAL DT
11807,Brent Urban,2023,BAL,DEF,DT,Brent Urban BAL DT
11814,Ricardo Allen,2021,CIN,DEF,S,Ricardo Allen CIN S
11814,Ricardo Allen,2022,FA,DEF,S,Ricardo Allen FA S
11816,Avery Williamson,2021,FA,DEF,LB,Avery Williamson FA LB
11816,Avery Williamson,2022,FA,DEF,LB,Avery Williamson FA LB
11821,Chris Smith,2021,HOU,DEF,DE,Chris Smith HOU DE
11821,Chris Smith,2022,FA,DEF,DE,Chris Smith FA DE
11830,Devon Kennard,2021,ARI,DEF,DE,Devon Kennard ARI DE
11830,Devon Kennard,2022,FA,DEF,DE,Devon Kennard FA DE
11830,Devon Kennard,2023,FA,DEF,DE,Devon Kennard FA DE
11834,Alfred Blue,2021,FA,OFF,RB,Alfred Blue FA RB
11850,Quincy Enunwa,2021,FA,OFF,WR,Quincy Enunwa FA WR
11850,Quincy Enunwa,2022,FA,OFF,WR,Quincy Enunwa FA WR
11854,Garrett Gilbert,2021,WAS,OFF,QB,Garrett Gilbert WAS QB
11854,Garrett Gilbert,2022,FA,OFF,QB,Garrett Gilbert FA QB
11858,TJ Carrie,2021,IND,DEF,CB,TJ Carrie IND CB
11858,TJ Carrie,2022,CAR,DEF,CB,TJ Carrie CAR CB
11858,TJ Carrie,2023,FA,DEF,CB,TJ Carrie FA CB
11859,Shamar Stephen,2021,DEN,DEF,DE,Shamar Stephen DEN DE
11859,Shamar Stephen,2022,FA,DEF,DT,Shamar Stephen FA DT
11862,Beau Allen,2021,FA,DEF,DT,Beau Allen FA DT
11872,Shelby Harris,2021,DEN,DEF,DT,Shelby Harris DEN DT
11872,Shelby Harris,2022,SEA,DEF,DT,Shelby Harris SEA DT
11872,Shelby Harris,2023,CLE,DEF,DT,Shelby Harris CLE DT
11883,Terrance Mitchell,2021,HOU,DEF,CB,Terrance Mitchell HOU CB
11883,Terrance Mitchell,2022,TEN,DEF,CB,Terrance Mitchell TEN CB
11883,Terrance Mitchell,2023,FA,DEF,CB,Terrance Mitchell FA CB
11886,Damien Williams,2021,CHI,OFF,RB,Damien Williams CHI RB
11886,Damien Williams,2022,FA,OFF,RB,Damien Williams FA RB
11886,Damien Williams,2023,ARI,OFF,RB,Damien Williams ARI RB
11890,Albert Wilson,2021,MIA,OFF,WR,Albert Wilson MIA WR
11890,Albert Wilson,2022,FA,OFF,WR,Albert Wilson FA WR
11890,Albert Wilson,2023,FA,OFF,WR,Albert Wilson FA WR
11925,Allen Hurns,2021,MIA,OFF,WR,Allen Hurns MIA WR
11925,Allen Hurns,2022,FA,OFF,WR,Allen Hurns FA WR
11931,Bennie Fowler,2021,FA,OFF,WR,Bennie Fowler FA WR
11938,Adam Thielen,2021,MIN,OFF,WR,Adam Thielen MIN WR
11938,Adam Thielen,2022,MIN,OFF,WR,Adam Thielen MIN WR
11938,Adam Thielen,2023,CAR,OFF,WR,Adam Thielen CAR WR
11951,Willie Snead,2021,FA,OFF,WR,Willie Snead FA WR
11951,Willie Snead,2022,FA,OFF,WR,Willie Snead FA WR
11951,Willie Snead,2023,SFO,OFF,WR,Willie Snead SFO WR
11956,Daniel Sorensen,2021,KCC,DEF,S,Daniel Sorensen KCC S
11956,Daniel Sorensen,2022,NOS,DEF,S,Daniel Sorensen NOS S
11956,Daniel Sorensen,2023,FA,DEF,S,Daniel Sorensen FA S
11957,Dontrelle Inman,2021,FA,OFF,WR,Dontrelle Inman FA WR
11957,Dontrelle Inman,2022,FA,OFF,WR,Dontrelle Inman FA WR
11964,Senorise Perry,2021,FA,OFF,RB,Senorise Perry FA RB
11965,Malcolm Butler,2021,ARI,DEF,CB,Malcolm Butler ARI CB
11965,Malcolm Butler,2022,FA,DEF,CB,Malcolm Butler FA CB
11970,Mike Pennel,2021,ATL,DEF,DT,Mike Pennel ATL DT
11970,Mike Pennel,2022,CHI,DEF,DT,Mike Pennel CHI DT
11970,Mike Pennel,2023,KCC,DEF,DT,Mike Pennel KCC DT
11975,Taylor Gabriel,2021,FA,OFF,WR,Taylor Gabriel FA WR
11993,Zach Kerr,2021,CIN,DEF,DT,Zach Kerr CIN DT
11993,Zach Kerr,2022,FA,DEF,DT,Zach Kerr FA DT
12002,Ethan Westbrooks,2021,FA,DEF,DT,Ethan Westbrooks FA DT
12015,KWaun Williams,2021,SFO,DEF,CB,KWaun Williams SFO CB
12015,KWaun Williams,2022,DEN,DEF,CB,KWaun Williams DEN CB
12015,KWaun Williams,2023,DEN,DEF,CB,KWaun Williams DEN CB
12040,Keith Smith,2021,ATL,OFF,RB,Keith Smith ATL RB
12040,Keith Smith,2022,ATL,OFF,RB,Keith Smith ATL RB
12040,Keith Smith,2023,ATL,OFF,RB,Keith Smith ATL RB
12072,Adarius Taylor,2021,FA,DEF,LB,Adarius Taylor FA LB
12075,Shaquil Barrett,2021,TBB,DEF,DE,Shaquil Barrett TBB DE
12075,Shaquil Barrett,2022,TBB,DEF,DE,Shaquil Barrett TBB DE
12075,Shaquil Barrett,2023,TBB,DEF,DE,Shaquil Barrett TBB DE
12083,Denico Autry,2021,TEN,DEF,DT,Denico Autry TEN DT
12083,Denico Autry,2022,TEN,DEF,DE,Denico Autry TEN DE
12083,Denico Autry,2023,TEN,DEF,DE,Denico Autry TEN DE
12087,Todd Davis,2021,FA,DEF,LB,Todd Davis FA LB
12088,Adrian Phillips,2021,NEP,DEF,S,Adrian Phillips NEP S
12088,Adrian Phillips,2022,NEP,DEF,S,Adrian Phillips NEP S
12088,Adrian Phillips,2023,NEP,DEF,S,Adrian Phillips NEP S
12099,Josh Mauro,2021,FA,DEF,DE,Josh Mauro FA DE
12110,Cameron Brate,2021,TBB,OFF,TE,Cameron Brate TBB TE
12110,Cameron Brate,2022,TBB,OFF,TE,Cameron Brate TBB TE
12110,Cameron Brate,2023,FA,OFF,TE,Cameron Brate FA TE
12111,Brandon Dunn,2021,FA,DEF,DT,Brandon Dunn FA DT
12126,Mike Purcell,2021,DEN,DEF,DT,Mike Purcell DEN DT
12126,Mike Purcell,2022,DEN,DEF,DT,Mike Purcell DEN DT
12126,Mike Purcell,2023,DEN,DEF,DT,Mike Purcell DEN DT
12140,Jameis Winston,2021,NOS,OFF,QB,Jameis Winston NOS QB
12140,Jameis Winston,2022,NOS,OFF,QB,Jameis Winston NOS QB
12140,Jameis Winston,2023,NOS,OFF,QB,Jameis Winston NOS QB
12141,Marcus Mariota,2021,LVR,OFF,QB,Marcus Mariota LVR QB
12141,Marcus Mariota,2022,ATL,OFF,QB,Marcus Mariota ATL QB
12141,Marcus Mariota,2023,PHI,OFF,QB,Marcus Mariota PHI QB
12142,Brett Hundley,2021,FA,OFF,QB,Brett Hundley FA QB
12142,Brett Hundley,2022,FA,OFF,QB,Brett Hundley FA QB
12145,Sean Mannion,2021,MIN,OFF,QB,Sean Mannion MIN QB
12145,Sean Mannion,2022,FA,OFF,QB,Sean Mannion FA QB
12145,Sean Mannion,2023,FA,OFF,QB,Sean Mannion FA QB
